showID,filename,airdate,showType,showSubType
2988,4603.html,2001-05-31,Regular,Regular
2989,4605.html,2001-07-05,Regular,Regular
2990,4606.html,2003-11-24,Regular,Regular
2991,4609.html,2001-07-06,Regular,Regular
2992,461.html,2001-09-27,Kids,Back to School Week
2993,4610.html,2003-11-25,Regular,Regular
2994,4611.html,2003-11-26,Regular,Regular
2995,4612.html,2003-07-03,Regular,Regular
2996,4613.html,2002-12-04,Regular,Regular
2997,4614.html,2003-10-27,Regular,Regular
2998,4615.html,2003-11-27,Regular,Regular
2999,4616.html,2003-11-28,Regular,Regular
3000,4617.html,2003-12-01,Regular,Regular
3001,4618.html,2003-12-02,Regular,Regular
3002,4619.html,2003-12-03,Regular,Regular
3003,462.html,2001-09-28,Kids,Back to School Week
3004,4620.html,2003-12-04,Regular,Regular
3005,4621.html,2003-12-05,Regular,Regular
3006,4622.html,2003-12-08,Regular,Regular
3007,4623.html,2003-12-09,Regular,Regular
3008,4624.html,2003-12-10,Regular,Regular
3009,4625.html,2003-12-11,Regular,Regular
3010,4626.html,2003-12-12,Regular,Regular
3011,4627.html,2003-12-15,Regular,Regular
3012,4628.html,2003-12-16,Regular,Regular
3013,4629.html,2003-12-17,Regular,Regular
3014,4630.html,2003-12-18,Regular,Regular
3015,4631.html,2003-12-19,Regular,Regular
3016,4633.html,2003-12-22,Regular,Regular
3017,4634.html,2003-12-23,Regular,Regular
3018,4635.html,2003-12-24,Regular,Regular
3019,4636.html,2003-12-25,Regular,Regular
3020,4637.html,2003-12-26,Regular,Regular
3021,4638.html,2003-12-29,Regular,Regular
3022,4639.html,2003-12-30,Regular,Regular
3023,4640.html,2003-12-31,Regular,Regular
3024,4641.html,2004-01-01,Regular,Regular
3025,4642.html,2004-01-02,Regular,Regular
3026,4648.html,2014-09-15,Regular,Regular
3027,4649.html,2014-09-17,Regular,Regular
3028,4650.html,2014-09-16,Regular,Regular
3029,4651.html,2014-09-18,Regular,Regular
3030,4652.html,2003-10-01,Regular,Regular
3031,4653.html,2014-09-19,Regular,Regular
3032,4654.html,2003-09-15,Regular,Regular
3033,4655.html,2003-09-16,Regular,Regular
3034,4656.html,2003-09-17,Regular,Regular
3035,4657.html,2003-09-18,Regular,Regular
3036,4658.html,2003-09-19,Regular,Regular
3037,4659.html,2003-09-29,Regular,Regular
3038,466.html,2001-09-03,Regular,Regular
3039,4660.html,2003-09-30,Regular,Regular
3040,4661.html,2003-10-02,Regular,Regular
3041,4662.html,2003-10-03,Regular,Regular
3042,4664.html,2003-10-06,Regular,Regular
3043,4665.html,2003-10-07,Regular,Regular
3044,4666.html,2014-09-22,Regular,Regular
3045,4667.html,2014-09-23,Regular,Regular
3046,4668.html,2014-09-24,Regular,Regular
3047,4669.html,2003-10-24,Regular,Regular
3048,467.html,2001-09-04,Regular,Regular
3049,4670.html,2003-10-28,Regular,Regular
3050,4671.html,2003-10-29,Regular,Regular
3051,4672.html,2003-10-30,Regular,Regular
3052,4673.html,2003-10-31,Regular,Regular
3053,4674.html,2003-11-03,Regular,Regular
3054,4675.html,2003-11-04,Regular,Regular
3055,4676.html,2003-11-05,Regular,Regular
3056,4677.html,2003-11-06,Regular,Regular
3057,4678.html,2003-11-07,Regular,Regular
3058,4679.html,2014-09-26,Regular,Regular
3059,4680.html,2014-09-25,Regular,Regular
3060,4681.html,2014-10-01,Regular,Regular
3061,4682.html,2014-10-02,Regular,Regular
3062,4683.html,2014-09-29,Regular,Regular
3063,4684.html,2014-09-30,Regular,Regular
3064,4685.html,2014-10-03,Regular,Regular
3065,4687.html,2014-10-08,Regular,Regular
3066,4688.html,2014-10-09,Regular,Regular
3067,4689.html,2014-10-06,Regular,Regular
3068,4690.html,2014-10-07,Regular,Regular
3069,4691.html,2014-10-10,Regular,Regular
3070,4694.html,2014-10-13,Regular,Regular
3071,4695.html,2014-10-14,Regular,Regular
3072,4696.html,2014-10-15,Regular,Regular
3073,4698.html,2014-10-17,Regular,Regular
3074,47.html,2004-11-09,Regular,Regular
3075,4700.html,2014-10-20,Regular,Regular
3076,4701.html,2014-10-21,Regular,Regular
3077,4703.html,2014-10-22,Regular,Regular
3078,4706.html,2014-10-16,Regular,Regular
3079,4707.html,2014-10-23,Regular,Regular
3080,4708.html,2014-10-24,Regular,Regular
3081,4711.html,2014-10-27,Regular,Regular
3082,4712.html,2014-10-28,Regular,Regular
3083,4713.html,2014-10-29,Regular,Regular
3084,4714.html,2014-10-30,Regular,Regular
3085,4715.html,2014-10-31,Regular,Regular
3086,4716.html,2014-11-03,Regular,Regular
3087,4717.html,2014-11-04,Regular,Regular
3088,4718.html,2014-11-05,Regular,Regular
3089,4719.html,2014-11-07,Regular,Regular
3090,4720.html,2014-11-10,Champions,Tournament of Champions
3091,4721.html,2014-11-11,Champions,Tournament of Champions
3092,4722.html,2014-11-12,Champions,Tournament of Champions
3093,4723.html,2014-11-06,Regular,Regular
3094,4724.html,2014-11-13,Champions,Tournament of Champions
3095,4725.html,2014-11-14,Champions,Tournament of Champions
3096,4726.html,2014-11-17,Champions,Tournament of Champions
3097,4728.html,2014-11-18,Champions,Tournament of Champions
3098,4729.html,2014-11-19,Champions,Tournament of Champions
3099,4730.html,2014-11-20,Champions,Tournament of Champions
3100,4731.html,2014-11-21,Champions,Tournament of Champions
3101,4732.html,2014-11-24,Regular,Regular
3102,4734.html,2014-11-25,Regular,Regular
3103,4735.html,2014-11-26,Regular,Regular
3104,4736.html,2014-11-27,Regular,Regular
3105,4737.html,2014-11-28,Regular,Regular
3106,4738.html,2014-12-01,Kids,Kids Week
3107,4739.html,2014-12-02,Kids,Kids Week
3108,4740.html,2014-12-03,Kids,Kids Week
3109,4741.html,2014-12-04,Kids,Kids Week
3110,4742.html,2014-12-05,Kids,Kids Week
3111,4743.html,2004-02-19,Teen,Teen Tournament
3112,4744.html,2014-12-08,Regular,Regular
3113,4745.html,2014-12-09,Regular,Regular
3114,4746.html,2014-12-10,Regular,Regular
3115,4747.html,2014-12-11,Regular,Regular
3116,4748.html,2014-12-12,Regular,Regular
3117,4749.html,2014-12-15,Regular,Regular
3118,4750.html,2014-12-16,Regular,Regular
3119,4751.html,2004-02-18,Teen,Teen Tournament
3120,4752.html,2014-12-17,Regular,Regular
3121,4753.html,2014-12-18,Regular,Regular
3122,4754.html,2014-12-19,Regular,Regular
3123,4755.html,2014-12-22,Regular,Regular
3124,4756.html,2014-12-23,Regular,Regular
3125,4761.html,2014-12-24,Regular,Regular
3126,4762.html,2014-12-25,Regular,Regular
3127,4768.html,2014-12-26,Regular,Regular
3128,4769.html,2014-12-29,Regular,Regular
3129,4770.html,2014-12-30,Regular,Regular
3130,4771.html,2014-12-31,Regular,Regular
3131,4772.html,2015-01-01,Regular,Regular
3132,4773.html,2015-01-02,Regular,Regular
3133,4774.html,2015-01-05,Regular,Regular
3134,4775.html,2015-01-06,Regular,Regular
3135,4776.html,2015-01-07,Regular,Regular
3136,4777.html,2015-01-08,Regular,Regular
3137,4778.html,2015-01-09,Regular,Regular
3138,4779.html,2015-01-12,Regular,Regular
3139,4780.html,2015-01-13,Regular,Regular
3140,4781.html,2015-01-14,Regular,Regular
3141,4782.html,2003-11-12,College,College Championship
3142,4783.html,2015-01-15,Regular,Regular
3143,4784.html,2015-01-16,Regular,Regular
3144,4785.html,2015-01-19,Regular,Regular
3145,4786.html,2015-01-20,Regular,Regular
3146,4787.html,2015-01-21,Regular,Regular
3147,4789.html,2015-01-22,Regular,Regular
3148,4790.html,2015-01-23,Regular,Regular
3149,4791.html,2004-02-17,Teen,Teen Tournament
3150,4792.html,2015-01-26,Regular,Regular
3151,4793.html,2004-02-16,Teen,Teen Tournament
3152,4794.html,2015-01-27,Regular,Regular
3153,4795.html,2015-01-28,Regular,Regular
3154,4796.html,2004-02-13,Teen,Teen Tournament
3155,4797.html,2015-01-30,Regular,Regular
3156,4798.html,2015-01-29,Regular,Regular
3157,4799.html,2004-02-12,Teen,Teen Tournament
3158,48.html,2004-11-10,College,College Championship
3159,4800.html,2015-02-02,Other,Teachers Tournament
3160,4801.html,2015-02-03,Other,Teachers Tournament
3161,4802.html,2004-02-11,Teen,Teen Tournament
3162,4803.html,2015-02-04,Other,Teachers Tournament
3163,4804.html,2004-02-10,Teen,Teen Tournament
3164,4805.html,2015-02-05,Other,Teachers Tournament
3165,4806.html,2015-02-06,Other,Teachers Tournament
3166,4808.html,2004-02-09,Teen,Teen Tournament
3167,4809.html,2015-02-09,Other,Teachers Tournament
3168,4811.html,2015-02-10,Other,Teachers Tournament
3169,4812.html,2015-02-11,Other,Teachers Tournament
3170,4813.html,2015-02-13,Other,Teachers Tournament
3171,4816.html,2015-02-16,Regular,Regular
3172,4817.html,2015-02-17,Regular,Regular
3173,4818.html,2015-02-12,Other,Teachers Tournament
3174,4819.html,2015-02-18,Regular,Regular
3175,4825.html,2015-02-23,Regular,Regular
3176,4828.html,2015-02-24,Regular,Regular
3177,4829.html,2015-02-20,Regular,Regular
3178,4833.html,2015-02-25,Regular,Regular
3179,4835.html,2015-03-02,Regular,Regular
3180,4837.html,2015-03-03,Regular,Regular
3181,4838.html,2015-02-26,Regular,Regular
3182,4839.html,2015-02-27,Regular,Regular
3183,4840.html,2015-03-06,Regular,Regular
3184,4841.html,2015-03-09,Regular,Regular
3185,4842.html,2015-02-19,Regular,Regular
3186,4843.html,2015-03-10,Regular,Regular
3187,4844.html,2015-03-04,Regular,Regular
3188,4845.html,2015-03-05,Regular,Regular
3189,4846.html,2015-03-11,Regular,Regular
3190,4847.html,2015-03-12,Regular,Regular
3191,4848.html,2015-03-13,Regular,Regular
3192,4849.html,2015-03-16,Regular,Regular
3193,4850.html,2015-03-17,Regular,Regular
3194,4851.html,2015-03-20,Regular,Regular
3195,4852.html,2015-03-18,Regular,Regular
3196,4853.html,2015-03-19,Regular,Regular
3197,4854.html,2015-03-23,Regular,Regular
3198,4855.html,2015-03-24,Regular,Regular
3199,4856.html,2015-03-25,Regular,Regular
3200,4857.html,2015-03-30,Regular,Regular
3201,4858.html,2015-03-26,Regular,Regular
3202,4859.html,2015-03-27,Regular,Regular
3203,4860.html,2015-03-31,Regular,Regular
3204,4861.html,2015-04-01,Regular,Regular
3205,4862.html,2015-04-02,Regular,Regular
3206,4863.html,2015-04-03,Regular,Regular
3207,4864.html,2015-04-06,Regular,Regular
3208,4865.html,2015-04-07,Regular,Regular
3209,4866.html,2015-04-08,Regular,Regular
3210,4867.html,2015-04-09,Regular,Regular
3211,4868.html,2015-04-10,Regular,Regular
3212,487.html,2005-09-12,Regular,Regular
3213,4870.html,2015-04-13,Regular,Regular
3214,4872.html,2015-04-14,Regular,Regular
3215,4873.html,2015-04-15,Regular,Regular
3216,4874.html,2015-04-16,Regular,Regular
3217,4875.html,2015-04-17,Regular,Regular
3218,4876.html,2015-04-20,Regular,Regular
3219,4877.html,2015-04-21,Regular,Regular
3220,4878.html,2015-04-22,Regular,Regular
3221,4879.html,2015-04-23,Regular,Regular
3222,4880.html,2015-04-24,Regular,Regular
3223,4881.html,2015-04-27,Regular,Regular
3224,4882.html,2015-04-28,Regular,Regular
3225,4883.html,2015-04-29,Regular,Regular
3226,4884.html,2015-04-30,Regular,Regular
3227,4885.html,2015-05-01,Regular,Regular
3228,4886.html,2015-05-04,Regular,Regular
3229,4887.html,2015-05-05,Regular,Regular
3230,4888.html,2015-05-06,Regular,Regular
3231,4889.html,2015-05-07,Regular,Regular
3232,4890.html,2015-05-08,Regular,Regular
3233,4891.html,2015-05-11,Celebrity,Celebrity Jeopardy!
3234,4892.html,2015-05-12,Celebrity,Celebrity Jeopardy!
3235,4893.html,2015-05-13,Celebrity,Celebrity Jeopardy!
3236,4894.html,2015-05-14,Celebrity,Celebrity Jeopardy!
3237,4895.html,2015-05-15,Celebrity,Celebrity Jeopardy!
3238,4896.html,2015-05-18,Regular,Regular
3239,4897.html,2015-05-19,Regular,Regular
3240,4898.html,2015-05-20,Regular,Regular
3241,4899.html,2015-05-21,Regular,Regular
3242,49.html,2004-11-11,College,College Championship
3243,4900.html,2015-05-22,Regular,Regular
3244,4901.html,2015-05-25,Regular,Regular
3245,4902.html,2015-05-26,Regular,Regular
3246,4903.html,2015-05-27,Regular,Regular
3247,4904.html,2015-05-28,Regular,Regular
3248,4905.html,2015-05-29,Regular,Regular
3249,4907.html,2015-06-01,Regular,Regular
3250,4909.html,2015-06-02,Regular,Regular
3251,4912.html,2015-06-03,Regular,Regular
3252,4913.html,2015-06-04,Regular,Regular
3253,4915.html,2015-06-05,Regular,Regular
3254,4917.html,2015-06-08,Regular,Regular
3255,4919.html,2015-06-09,Regular,Regular
3256,4920.html,2015-06-10,Regular,Regular
3257,4921.html,2015-06-11,Regular,Regular
3258,4923.html,2015-06-12,Regular,Regular
3259,4925.html,2015-06-15,Regular,Regular
3260,4927.html,2015-06-16,Regular,Regular
3261,4930.html,2015-06-17,Regular,Regular
3262,4933.html,2015-06-18,Regular,Regular
3263,4934.html,2015-06-19,Regular,Regular
3264,4936.html,2015-06-22,Regular,Regular
3265,4938.html,2015-06-23,Regular,Regular
3266,4941.html,2015-06-24,Regular,Regular
3267,4943.html,2015-06-25,Regular,Regular
3268,4945.html,2015-06-26,Regular,Regular
3269,4947.html,2015-06-29,Regular,Regular
3270,4948.html,2015-06-30,Regular,Regular
3271,4949.html,2015-07-01,Regular,Regular
3272,4950.html,2015-07-02,Regular,Regular
3273,4951.html,2015-07-03,Regular,Regular
3274,4953.html,2015-07-06,Regular,Regular
3275,4956.html,2015-07-07,Regular,Regular
3276,4958.html,2015-07-08,Regular,Regular
3277,4959.html,2015-07-09,Regular,Regular
3278,4961.html,2015-07-10,Regular,Regular
3279,4964.html,2003-11-11,College,College Championship
3280,4965.html,2003-11-13,College,College Championship
3281,4966.html,2003-11-14,College,College Championship
3282,4967.html,2003-11-17,College,College Championship
3283,4968.html,2003-11-19,College,College Championship
3284,4969.html,2003-11-20,College,College Championship
3285,4970.html,2003-11-21,College,College Championship
3286,4972.html,2015-07-13,Regular,Regular
3287,4974.html,2015-07-14,Regular,Regular
3288,4976.html,2015-07-15,Regular,Regular
3289,4977.html,2015-07-16,Regular,Regular
3290,4979.html,2015-07-17,Regular,Regular
3291,4982.html,2015-07-20,Regular,Regular
3292,4985.html,2015-07-21,Regular,Regular
3293,4987.html,2015-07-22,Regular,Regular
3294,4989.html,2015-07-23,Regular,Regular
3295,4991.html,2015-07-24,Regular,Regular
3296,4993.html,2015-07-27,Regular,Regular
3297,4994.html,2015-07-28,Regular,Regular
3298,5.html,2004-09-10,Regular,Regular
3299,50.html,2004-11-12,College,College Championship
3300,5002.html,2015-07-31,Regular,Regular
3301,5005.html,2015-07-29,Regular,Regular
3302,5006.html,2015-07-30,Regular,Regular
3303,5014.html,2003-09-22,Kids,Back to School Week
3304,5015.html,2003-09-23,Kids,Back to School Week
3305,5016.html,2003-09-24,Kids,Back to School Week
3306,5017.html,2003-09-25,Kids,Back to School Week
3307,503.html,2005-09-13,Regular,Regular
3308,5037.html,2015-09-14,Regular,Regular
3309,5038.html,2015-09-15,Regular,Regular
3310,5040.html,2015-09-16,Regular,Regular
3311,5042.html,2015-09-17,Regular,Regular
3312,5043.html,2015-09-18,Regular,Regular
3313,5044.html,2015-09-21,Regular,Regular
3314,5046.html,2015-09-22,Regular,Regular
3315,5048.html,2015-09-23,Regular,Regular
3316,5049.html,2015-09-24,Regular,Regular
3317,5050.html,2015-09-25,Regular,Regular
3318,5052.html,2015-09-28,Regular,Regular
3319,5053.html,2015-09-29,Regular,Regular
3320,5055.html,2015-09-30,Regular,Regular
3321,5056.html,2015-10-01,Regular,Regular
3322,5057.html,2015-10-02,Regular,Regular
3323,5058.html,2015-10-05,Regular,Regular
3324,5059.html,2015-10-06,Regular,Regular
3325,506.html,2005-09-14,Regular,Regular
3326,5061.html,2015-10-07,Regular,Regular
3327,5062.html,2015-10-08,Regular,Regular
3328,5063.html,2015-10-09,Regular,Regular
3329,5064.html,2015-10-12,Regular,Regular
3330,5065.html,2015-10-13,Regular,Regular
3331,5066.html,2015-10-14,Regular,Regular
3332,5067.html,2015-10-15,Regular,Regular
3333,5069.html,2015-10-16,Regular,Regular
3334,507.html,2005-09-15,Regular,Regular
3335,5070.html,2015-10-19,Regular,Regular
3336,5071.html,2015-10-20,Regular,Regular
3337,5072.html,2015-10-21,Regular,Regular
3338,5074.html,2015-10-22,Regular,Regular
3339,5075.html,2015-10-23,Regular,Regular
3340,5076.html,2015-10-26,Regular,Regular
3341,5078.html,2015-10-27,Regular,Regular
3342,5081.html,2015-10-28,Regular,Regular
3343,5083.html,2015-10-29,Regular,Regular
3344,5085.html,2015-10-30,Regular,Regular
3345,5087.html,2015-11-03,Regular,Regular
3346,5088.html,2015-11-02,Regular,Regular
3347,5089.html,2015-11-04,Regular,Regular
3348,509.html,2005-09-16,Regular,Regular
3349,5090.html,2015-11-05,Regular,Regular
3350,5091.html,2015-11-06,Regular,Regular
3351,5092.html,2015-11-09,Champions,Tournament of Champions
3352,5093.html,2015-11-10,Champions,Tournament of Champions
3353,5095.html,2015-11-11,Champions,Tournament of Champions
3354,5097.html,2015-11-12,Champions,Tournament of Champions
3355,5098.html,2015-11-13,Champions,Tournament of Champions
3356,5099.html,2015-11-16,Champions,Tournament of Champions
3357,51.html,2004-11-15,College,College Championship
3358,5100.html,2015-11-17,Champions,Tournament of Champions
3359,5101.html,2015-11-18,Champions,Tournament of Champions
3360,5103.html,2015-11-19,Champions,Tournament of Champions
3361,5104.html,2015-11-20,Champions,Tournament of Champions
3362,5108.html,2015-11-23,Regular,Regular
3363,5109.html,2015-11-24,Regular,Regular
3364,5110.html,2015-11-25,Regular,Regular
3365,5112.html,2015-11-26,Regular,Regular
3366,5113.html,2015-11-27,Regular,Regular
3367,5116.html,2015-11-30,Regular,Regular
3368,5117.html,2015-12-01,Regular,Regular
3369,5119.html,2015-12-02,Regular,Regular
3370,512.html,2005-09-19,Regular,Regular
3371,5121.html,2015-12-03,Regular,Regular
3372,5122.html,2015-12-04,Regular,Regular
3373,5124.html,2015-12-07,Regular,Regular
3374,5125.html,2015-12-08,Regular,Regular
3375,5126.html,2015-12-09,Regular,Regular
3376,5127.html,2015-12-10,Regular,Regular
3377,5128.html,2015-12-11,Regular,Regular
3378,5129.html,2015-12-14,Regular,Regular
3379,513.html,2005-09-20,Regular,Regular
3380,5130.html,2015-12-15,Regular,Regular
3381,5131.html,2015-12-16,Regular,Regular
3382,5132.html,2015-12-17,Regular,Regular
3383,5133.html,2015-12-18,Regular,Regular
3384,5134.html,2015-12-21,Regular,Regular
3385,5136.html,2015-12-22,Regular,Regular
3386,5137.html,2015-12-23,Regular,Regular
3387,5138.html,2015-12-24,Regular,Regular
3388,5139.html,2015-12-25,Regular,Regular
3389,5140.html,2015-12-28,Regular,Regular
3390,5141.html,2015-12-29,Regular,Regular
3391,5144.html,2015-12-30,Regular,Regular
3392,5146.html,2015-12-31,Regular,Regular
3393,5147.html,2016-01-01,Regular,Regular
3394,515.html,2005-09-21,Regular,Regular
3395,5150.html,2016-01-04,Regular,Regular
3396,5152.html,2016-01-05,Regular,Regular
3397,5154.html,2016-01-06,Regular,Regular
3398,5155.html,2016-01-07,Regular,Regular
3399,5156.html,2016-01-08,Regular,Regular
3400,5157.html,2016-01-11,Regular,Regular
3401,5160.html,2016-01-12,Regular,Regular
3402,5164.html,2016-01-13,Regular,Regular
3403,5165.html,2016-01-14,Regular,Regular
3404,5166.html,2016-01-15,Regular,Regular
3405,5167.html,2016-01-18,Regular,Regular
3406,5168.html,2016-01-19,Regular,Regular
3407,517.html,2005-09-22,Regular,Regular
3408,5170.html,2016-01-20,Regular,Regular
3409,5171.html,2016-01-21,Regular,Regular
3410,5172.html,2016-01-22,Regular,Regular
3411,5174.html,2016-01-25,Regular,Regular
3412,5175.html,2016-01-26,Regular,Regular
3413,5176.html,2016-01-27,Regular,Regular
3414,5177.html,2016-01-28,Regular,Regular
3415,5178.html,2016-01-29,Regular,Regular
3416,5180.html,2016-02-01,College,College Championship
3417,5181.html,2016-02-02,College,College Championship
3418,5183.html,2016-02-03,College,College Championship
3419,5184.html,2016-02-04,College,College Championship
